id,name,lat,lon,postal_code
2709845664,María Luisa Serrano Plaza,41.6234951,-4.7415476,47008
2709845666,María Luisa Escudero Díez,41.6279742,-4.7429665,47008
2709845671,José Luis Rodríguez Chacón,41.6261136,-4.7413572,47008
2709852953,Farmacia Francisco José López Rica,41.6237265,-4.7468221,47008
2710069420,Farmacia La Botica Real,37.385209,-6.0573536,41950
2713718721,Pharmacy 2713718721,40.4870898,-3.7016483,28034
2713743049,El Peral,41.6164531,-4.7623536,47008
2717113800,"Farmàcia de Cáceres Botello, José Ignacio",41.572842,2.0892669,08207
2722493032,Farmacía Mª Rocío Lorenzo,39.858268,-4.0226654,45001
2722493066,Farmacia Mercedes García Rdguez,39.8731013,-4.0277376,45003
2722493124,Farmacia Europa,39.8705447,-4.0269467,45003
2722861641,Farmacia José Luis Gutiérrez Álvarez,37.4388376,-3.3307241,18540
2723016693,Farmacia Alicia Berbel Rivadeneira,37.3202543,-3.3332384,18180
2723246168,Farmacia Laura Álvarez García,37.218325,-3.4814514,18184
2725196533,Carrera Huerta,41.6520838,-4.712271,47005
2726752805,Martínez Andreu,37.869591,-0.7583632,03191
2728254310,farmacia,40.4165185,-3.6644189,28007
2738262860,Farmàcia Ramón Ventura Buxados,41.4341735,2.1745391,08016
2741574574,Cuevas Martinez,38.8509817,-2.0278168,02327
2741749206,Farmacia Cárdenas,37.6463265,-3.4565349,23560
2746954634,Farmacia Robledo,43.372702,-5.8358435,33011
2747198346,Pharmacy 2747198346,38.0344344,-3.2874624,23320
2747214102,Pharmacy 2747214102,38.0358208,-3.2883855,23320
2747239542,Pharmacy 2747239542,38.0329628,-3.2891673,23320
2751548195,Farmacia Carmen Morilla Frías,37.2769277,-5.9143163,41702
2751548447,Farmacia Ramón y Cajal,37.2908184,-5.9247557,41701
2752122342,Farmacia La Palmera,37.8970763,-4.7828379,14006
2752139013,Farmacia Milagros,37.8812855,-4.7932993,14005
2752139017,Farmacia Ostos,37.8838761,-4.7930506,14005
2752139028,Farmacia Piriz Salgado,37.8855611,-4.7941825,14005
2752139029,Pharmacy 2752139029,37.8851087,-4.7911252,14005
2752152772,Farmacia Orti Alcantar-Concepción,37.8964795,-4.7827032,14006
2754277565,Arruti Peña,43.1752371,-1.4832189,31713
2755858847,Farmacia María Flora Ruíz de Prado,38.4087134,-4.5006912,14448
2755892993,Pharmacy 2755892993,37.9106461,-3.002629,23470
2760014808,Pharmacy 2760014808,42.6409473,-8.8640207,15938
2761828360,Farmacia Cano,37.9109769,-3.0028334,23470
2761829301,Farmacia Ernesto Vela,37.9115516,-3.0027272,23470
2764008902,Farmacia Ortiz,40.5120194,-3.3612701,28806
2765815610,Farmàcia Jorba,41.3908866,2.0130728,08620
2770079629,Pharmacy 2770079629,37.9472773,-2.921084,23478
2773268979,Farmacia Dolores Miranda Cepero,37.3907738,-6.0000341,41001
2774908192,Farmalife Móstoles,40.3206096,-3.8575381,28937
2775080925,Pharmacy 2775080925,37.8430489,-3.3524933,23500
2775081772,Pharmacy 2775081772,37.8408472,-3.3524279,23500
2775087868,Pharmacy 2775087868,37.8379558,-3.3525727,23500
2775104907,Farmàcia Anna M. Blanco Mariné,42.0149327,2.8158551,17840
2779332381,Galenos,40.4273972,-3.6759344,28001
2779395707,Mariano Hernández,37.6028354,-0.987904,30201
2780211969,Farmacia Arcas,37.6255685,-0.9973474,30310
2780403273,Farmacia José Juan González 12H,37.6041517,-0.9892946,30201
2780403299,Inés Iguaz (Farmacia Nueva Cartagena),37.6206122,-1.0062163,30310
2781217840,Pharmacy 2781217840,43.3755231,-8.3979745,15002
2785117548,Ldo. J. Cervera Bachiller,37.9134146,-3.118666,23460
2794933219,"Farmàcia Santos Marcos, Cristina",41.3808349,2.1448728,08015
2798747099,Ldo. Francisco de Lucas de Rose,42.7338177,-3.4167562,09530
2799835908,Pharmacy 2799835908,40.3970863,-3.6223347,28032
2799835910,Pharmacy 2799835910,40.40228,-3.6203052,28032
2801537752,"Farmàcia Estudis Pont, Pere",42.016509,2.8249617,17840
2801996370,Lucía Villar Vaquero,41.6335295,-4.7138973,47012
2801998554,Farmacia Martín Suárez,37.3869258,-6.0806993,41960
2802416442,"Farmàcia Ruiz Planas, Montse / Rafols Ruiz, Elena",41.3213,1.6633159,08730
2804350781,Farmacia Juan Luis Gnecco Suárez,37.4094694,-1.5780984,30880
2805968244,Pharmacy 2805968244,39.0689815,-3.613812,13250
2809460249,Daniel Rodriguez Alonso,43.4847178,-5.2711467,33320
2812747195,Pharmacy 2812747195,40.31634,-3.7309497,28904
2814259719,Farmàcia Jordi Cabezas Andreu,41.399105,2.1221902,08017
2817844948,Farmacia Bargueño,40.0466592,-3.8355313,45290
2821280065,"Farmàcia Celrà Frigolé, Montserrat",42.259775,3.1819847,17480
2833110281,Farmacia Elcano,36.7221997,-4.3649324,29017
2844413751,Farmacia Licenciado Ángel Hermida Hita,40.0702494,-3.7402259,45222
2846530873,Farmacia Rotonda,43.3409598,-8.4045896,15009
2846596191,Farmacia Matogrande,43.3424857,-8.4033782,15009
2846653649,Farmacia Bermello,43.3463484,-8.4052716,15008
2854595015,Pharmacy 2854595015,43.3500342,-8.2526767,15160
2854769434,Pharmacy 2854769434,40.4285856,-6.6755638,37540
2855703261,Pharmacy 2855703261,43.3952865,-6.3348624,33891
2856033339,Pharmacy 2856033339,40.288158,-3.7479468,28905
2860974536,Farmàcia Tabar,41.3946715,2.0102415,08620
2868123702,Farmacia Francisco Lorente,38.0886535,-0.9753796,03311
2870489589,Pharmacy 2870489589,40.4567273,-3.7065442,28039
2874277649,Farmacia Cabañas Cabañas,40.0904991,-3.9671565,45212
2879016202,"Farmàcia Bernabeu Balaña, I. Concepció",41.3848853,2.167877,08001
2883122524,Farmacia El Barco,36.745627,-3.8831814,29780
2886735276,"Farmàcia Campo Barrau, Maria Cristina",42.5051827,0.8043559,25527
2888258433,Farmacia Ángel Benítez,41.643201,-4.7184529,47013
2888498430,Pharmacy 2888498430,42.6053966,-0.1236931,22370
2891563651,Farmacia Saniplus,40.4571599,-3.712021,28039
2895677014,Pharmacy 2895677014,43.0833287,-9.1522583,15125
2896321401,Farmacia Domingo Jimenez,37.2184325,-3.6064426,18197
2901265259,Farmacia Muñoz González,42.6181026,-6.4210444,24300
2901265260,Farmacia Rubial,42.6184172,-6.4177946,24300
2901265261,Beatriz Esteban Fernández,42.6164973,-6.4164038,24300
2901265262,Farmacia Mayoral,42.6146604,-6.417031,24300
2901265263,Farmacia María del Carmen García Martínez,42.6112597,-6.4210917,24300
2910584320,Blanca Burgos Bravo,40.9643139,-5.6532728,37003
2911698896,Farmàcia Dalmau,41.604039,2.2907029,08400
2914518022,Farmacia Sonia Rocha Romero,40.2919281,-3.7973737,28941
2916189664,Pharmacy 2916189664,40.4472036,-3.7067448,28003
2916465553,Farmàcia Aragonès,41.6148304,0.6265612,25007
2917388349,Farmacia Ángel García López,40.2910902,-3.7988152,28941
2920973011,Pharmacy 2920973011,43.3480456,-8.3966343,15009
2921869760,Pharmacy 2921869760,43.3445804,-8.3857953,15006
2922358339,Zabaleta,43.1747362,-2.4132953,20590
2922706247,Pharmacy 2922706247,43.3229875,-8.8110097,15113
2923896521,Castro,43.3556957,-8.4042056,15006
2925352546,Pharmacy 2925352546,43.3471418,-8.3445034,15179
2932115232,Pharmacy 2932115232,39.4719028,-0.3920107,46008
2932127225,Pharmacy 2932127225,39.4679179,-0.359799,46023
2937870494,Pharmacy 2937870494,40.4595611,-3.6865453,28036
2938519136,Farmacia Olivar de Quintos,37.3248587,-5.9296601,41089
2941107070,"Farmàcia Farré Buxaderas, Josep",41.8502908,2.22813,08551
2941111288,"Farmàcia Vilalla Buxaderas, A-Niguera Vilella, B",41.8475493,2.2286693,08551
2943358981,Farmacia Cueto,43.5385731,-5.6692707,33207
2947969311,Farmacia Escar Antonio García Díez,43.3680919,-5.8655825,33012
2948734426,Farmacia García del Pozo,42.556307,-6.6079371,24404
2951510435,Farmàcia M. Clara Pujadas Gil,41.4416747,2.2211228,08914
2953789253,Farmàcia Núria Casulleras Romeu,41.1914113,1.6042651,43882
2954485050,C. Pedraza Hernando,40.4074345,-3.6576687,28030
2956042377,Pharmacy 2956042377,40.4323148,-3.6553017,28027
2956042404,Pharmacy 2956042404,40.4328927,-3.6506597,28027
2956932679,Farmacia Ribot,41.4363474,2.2055769,08030
2956932685,"Farmàcia García Modrego, Enric",41.4376359,2.2041235,08030
2958586536,Farmàcia Xavier Targa Ballesta,42.2627355,3.1754044,17480
2958968171,Pharmacy 2958968171,40.3951878,-3.6362879,28030
2961797842,Farmàcia Sara Planas Aymà,41.5664043,2.519032,08394
2962397745,"Farmàcia Bosch Pujolar, Marta",42.2635849,3.1779471,17480
2967234538,Farmacia Rosario Esperan Sánchez Romero,36.7488115,-5.1583736,29400
2967370355,"Farmàcia García-Vela Grau, Teresa",41.4038731,2.1616302,08012
2968662697,Farmacia Loreto Ferrándiz Gosalbez,38.4133421,-0.4439412,03110
2968665012,Farmacia Dr. F Ortiz Alemany,38.4116948,-0.4451092,03110
2969276874,Farmàcia M.J. Feliu Enrich - F. Enrich Galbis,41.4031663,2.1639381,08037
2969276957,"Farmàcia Quirós Bernal, M. Carme",41.4023747,2.1722369,08013
2969277278,Farmàcia Catalina Soler Gornals,41.4002511,2.1680051,08037
2969934199,Farmacia La Moneda,37.2889709,-5.9259856,41701
2970921089,Farmàcia Pérez Galdós,41.4384709,2.2174001,08913
2971949910,Farmacia Echarri Torres,40.4094601,-3.6933254,28012
2971949912,Farmacia Sánchez Sánchez,40.409637,-3.6937278,28012
2971949913,Farmacia Trébol,40.4085022,-3.6929548,28012
2971984060,"Farmàcia Ramón Mauri, Sergio",41.380776,2.1713169,08001
2973856752,Farmacia Puelles,40.4067546,-3.6824166,28014
2977398028,Farmàcia Elisabeth Cases Nabau,41.3216417,2.0964859,08820
2977991784,Farmacia Marin,37.3784568,-6.0089093,41010
2978244994,Pharmacy 2978244994,40.4639937,-3.7094832,28039
2981446763,Farmacia Roca Costa,39.8769228,-4.0321084,45005
2983139717,"Farmàcia Parra Trillas, Pere",41.2186596,1.5313531,43700
2986703172,"Farmàcia Jaime Bofill, Íngrid",41.852988,2.2291156,08551
2996294554,María Luisa Gonzalez Rodríguez,41.9922617,-8.7068355,36730
3002330930,Farmacia Nuestra Sña. de Fátima,37.382427,-6.0068633,41010
3004224394,Pharmacy 3004224394,42.9647834,-8.6502472,15871
3004598436,Farmacia La Teneria,40.2521153,-3.6998612,28320
3004682050,Farmacia Bono,37.3441047,-5.9770499,41012
3005389547,Pharmacy 3005389547,40.4366353,-3.6390901,28017
3005479342,Farmàcia Interapothek,41.4149632,2.1611211,08024
3006291530,"Farmàcia Fernández Pradas, M. Teresa",41.4152094,2.1629952,08024
3006464308,Pharmacy 3006464308,43.2831845,-5.8777697,33162
3006518102,Farmacia Martínez González,37.3713891,-4.959965,41569
3007225550,Farmacia Munilla Suárez,40.4988257,-3.6866808,28034
3008738133,"Farmàcia Bañeres Merinero, David-Josep",41.4422825,2.1738067,08042
3008744999,"Farmàcia Segarra March, F. - Segarra Guria, MD",41.4425049,2.1778147,08042
3009045509,Rosa Rodrigo,42.4642589,-2.4700462,26007
3009380223,Pharmacy 3009380223,39.7104188,-6.5504497,10940
3009504162,Farmacia Avellà,38.9218848,-0.0865659,46780
3011015936,"Farmàcia Plana Mendo, Joan Josep",41.4122977,2.1933087,08018
3012288334,Farmàcia Núria Muntané Manaut,42.4340453,1.9274381,17520
3013001794,Farmàcia Anna Jené Domènech,41.3745809,2.0865052,08950
3013741451,Farmàcia Pallarés Lora C.B.,41.4140773,2.1619594,08024
3014202940,Farmacia Sánchez Menéndez,43.253003,-5.7778303,33600
3014351754,Farmàcia Alba Bonjoch,41.920773,2.8504477,17243
3014358669,"Farmàcia Laguillo Sala, Anna",41.8918019,2.8669466,17244
3014358877,"Farmàcia Baleri Bosch, Elisabet",41.8848911,2.8804728,17244
3017645384,Puerta Real,43.3702454,-8.3963006,15001
3021382683,Farmacia del Espín,43.5422078,-6.7270273,33710
3021927244,Farmacia Quinzá Torroja,43.3702847,-8.3991341,15003
3023972668,"Farmàcia Díez Pérez, Marta",41.3994291,2.2057575,08005
3024387368,Farmacia Trigo Durán,38.6827725,-6.4085384,06200
3024388230,Farmacia Santana Hernández,38.6840616,-6.4019014,06200
3024472808,Pharmacy 3024472808,43.0405449,-8.0231296,15813
3024473975,MiFarmacia,43.3663079,-4.0441547,39300
3025485742,Jesús López Arellano,38.2370996,-6.0159408,06900
3027088630,Pharmacy 3027088630,39.7077601,-6.3578677,10192
3027188148,"Farmàcia Malo Castan, Beatriz",41.3996416,2.1961975,08005
3027823936,"Farmàcia Grimau Guardiola, Cristian",41.4099105,2.1946527,08018
3028490462,Farmacia García Alcántara,38.6830829,-6.4082384,06200
3028490463,Farmacia Pacheco Rodríguez,38.683515,-6.4076463,06200
3028490464,Farmacia García Camacho,38.6779826,-6.4070373,06200
3028600419,"Farmàcia Gabas Rocafort, Jordi",42.247431,0.9681274,25500
3028647786,Farmacia Blasco Bazo,38.6806384,-6.4111824,06200
3028647787,Farmacia Moreno Prieto,38.6877503,-6.4049073,06200
3028652236,"Farmàcia Solduga Camarero,F.X/Solduga Tartera,M.T",42.2486194,0.968202,25500
3029450497,Farmacia Mingorance,37.1524666,-3.6010676,18007
3029450498,Farmacia Licenciada Alejandra Cerdá Olmedo,37.1534988,-3.5983284,18007
3029450499,Farmacia El Carmelo,37.1544543,-3.605381,18006
3030824424,Pharmacy 3030824424,43.2270156,-8.288822,15318
3030824432,Farmacia Pastor,43.2191476,-8.2981556,15318
3032894536,Pharmacy 3032894536,41.4068534,2.1979298,08018
3033354431,"Farmàcia Albiol Palles, F. Eduard",40.7264501,0.6967001,43580
3034041427,"Farmàcia Queralt Álvarez, Matilde",40.7172366,0.7413727,43580
3035062770,Pharmacy 3035062770,40.3855436,-3.7539117,28047
3035304588,Farmacia Elena Carbonell Llorens,39.7662302,-1.6875621,16373
3040074233,Farmàcia Laura Safont-Tria Jové,41.4171648,2.1938763,08020
3040945055,Farmacia Chillar,36.7505916,-3.8782487,29780
3041905520,Vicente Calderón,39.2193917,-7.0000385,06510
3044226110,"Farmàcia Busquets Casso, Anna",41.2586212,1.772243,08810
3044251733,"Farmàcia Planas Lasa, Rómulo",41.4053916,2.199688,08018
3044251735,"Farmàcia Alberdi Eurasquin, Iñigo",41.4086686,2.2073347,08019
3044252634,"Farmàcia Estevez Luaña, Manuel",41.407045,2.2028529,08005
3045433833,"Farmàcia Bardina Cortés, Josep M.",41.4037283,2.1986425,08005
3046080517,Farmacia El Águila,43.3666371,-8.4047268,15003
3046154933,"Farmàcia Varela i Mato, Concepció",41.4069487,2.1949495,08018
3046155533,"Farmàcia Garcia Forester, Pau",41.4086654,2.1947634,08018
3046157036,"Farmàcia Moreu Reñé, Xavier",41.4135438,2.1984761,08020
3046160434,"Farmàcia Brillas, M. - Trilla Reig, S.",41.4151054,2.196296,08020
3046515989,Farmacia Licenciado Miguel Perea Muñoz,37.5811567,-3.2438699,18520
3048078638,"Farmàcia Arbones, Rosa.M..- Braun, Joan",41.4027562,2.1997385,08005
3049368243,"Farmàcia Moya Bort, M. Rosa",41.4073911,2.1881084,08018
3049368337,Farmàcia Maria Pilar Arranz Bayod - M.C. Sallés Arranz,41.4108485,2.1918632,08018
3049395433,Maria Teresa Peñafiel Vercher,41.4078827,2.1881449,08018
3049395444,"Farmàcia Plana Mendo, F - Dato Quijada, MD",41.4093741,2.1889494,08018
3050335926,Farmacia El Águila,40.4285488,-3.7020484,28004
3050509431,Patricia Bartolomé Fernández,43.361999,-5.8473579,33003
3050617529,Lcdo. Miguel H. Muñoz González,40.7339495,-4.0673936,28470
3051073103,"Farmàcia Gil Tudela, Eva",41.5800191,2.5127267,08394
3054929864,Farmacia Boronat,38.6931455,-0.4854114,03802
3056133032,Pharmacy 3056133032,40.4851861,-3.7033467,28034
3057441188,Farmacia Amparo Varo Moreno,37.2224364,-5.3131361,41540
3058163666,Farmàcia Anna Sunyer Bellido,41.3961937,2.1958873,08005
3059543808,Farmacia Mª Jose Fernández López,36.7734708,-4.0390378,29750
3059742937,Farmàcia Santed,41.4410044,2.225715,08914
3060067149,Farmacia Fernández de Alarcón,38.6792014,-6.4030017,06200
3060481614,Lda. Rosario Núñez Valdés,37.3593504,-5.9860504,41012
3063799355,Farmacia Michavila 13,40.4283378,-3.5615813,28821
3064870613,Farmàcia Sabrià Mestras,41.9768341,2.8042032,17006
3065334318,Farmacia Castillón,36.7196052,-4.4090609,29016
3066518921,Farmacia Palacios González,38.6833329,-6.4081301,06200
3068103254,"Farmàcia Barturen Echeverría, Begoña",41.3985508,2.1827564,08013
3068103255,Farmàcia Josep M. Morera Inglés,41.3918651,2.1790957,08010
3068212353,Pharmacy 3068212353,40.4585019,-3.6876614,28036
3068367476,Guipúscoa 69,41.4175532,2.19832,08020
3068367477,"Farmàcia Giró Loperena, Jaume",41.4024113,2.2014915,08005
3068367478,Farmàcia M. Rosa Santaeugènia Geronés,41.413487,2.2158403,08005
3068367480,Farmàcia Jorge Trias Banyeres,41.4131435,2.1962962,08018
3068608150,Farmacia Umbrete,37.3692217,-6.156625,41806
3068883775,Farmacia Beatriz Ezquerra,40.0483717,-4.2111081,45510
3068918865,Farmàcia Marcel Boquer Torrens,41.4104493,2.1374423,08022
3068918866,"Farmàcia Gómez Nuñez, M. Teresa",41.4101479,2.1396154,08023
3068918867,"Farmàcia Dominguez García, Anna Maria",41.4126396,2.1378629,08022
3071672881,Farmacia de la Merced,42.8070763,-1.6522242,31007
3073624431,Farmàcia Luís Daniel Giménez García,41.3713627,2.0861891,08950
3073626533,Farmàcia Vilamala Terricabras - Vilamala Llaveria,41.371846,2.0833762,08950
3077513456,Farmacia Juanola,41.9952355,2.8336311,17007
3078093697,Aurelio Martínez Sánchez,38.526336,-0.166273,03509
3080109634,Farmàcia Josep Maria Muntané Rodrigo,41.4161511,2.1904557,08027
3080644159,"Farmàcia Belart Esquerrà, Albert",41.5388689,2.2105795,08100
3084374461,Farmacia Lemos 32,37.404349,-5.9163107,41020
3085735038,Farmacia Almudena Jiménez,37.1554576,-3.5998798,18007
3086684035,Farmacia Consuelo Gloria León Garrido,37.2316367,-3.5541795,18179
3087359933,Farmacia San José,37.1707693,-3.601184,18005
3087359935,Farmacia Zarco Ríos,37.1730499,-3.5997656,18005
3087359938,Farmacia Mónica,37.1775246,-3.6117473,18003
3087360133,Farmacia Martín Valverde,37.1738899,-3.5994233,18001
3087360233,Farmacia Olivares,37.1762383,-3.5966083,18009
3093297500,Farmacia Gonzálvez,38.6768745,-6.4000662,06200
3093297516,Farmacia Laguna Lima,38.6775668,-6.3999275,06200
3095388996,Farmàcia Helena Bertran Barberà,41.5406884,2.4254166,08303
3095554277,Pharmacy 3095554277,40.4252832,-3.5538088,28822
3095908698,Farmacia El Soto,40.3284363,-3.8828673,28935
3098368504,Farmacia Moyano,37.1882517,-3.6142639,18014
3098753566,Pharmacy 3098753566,40.6662651,-3.7743715,28770
3099078396,"Farmàcia Roca Coma, Rosa",42.1935653,2.1927757,17500
3100053290,Farmacia Neus Domènech,41.971194,2.7993954,17190
3100307100,Juan Carlos Presa Valentin,41.6486481,-4.7245876,47001
3100538395,Fernando García Arroita,41.6494671,-4.7263523,47001
3103545160,Farmàcia Jose Ramon Tico Grau,41.417563,2.1882145,08027
3104611498,Botiquín,38.2853985,-0.5207743,03008
3106520672,Farmacia Óptica Paredes,37.1814642,-3.6125216,18003
3106905147,Farmacia Mª Soledad Yoldi Galar,39.4760869,-0.3984763,46015
3109154886,Farmacia Maria del Mar Torres Larios,36.7227947,-4.4241057,29008
3109154902,Farmacia Beatriz Pérez López,36.726683,-4.4236006,29013
3113129519,Farmacia Aín,39.9006515,-0.3407372,12222
3116659033,Farmàcia Viver Fabregó. Francesc Xavier,42.008963,2.0294073,08513
3117367282,Farmàcia Serra,41.3757929,2.083346,08950
3120101531,Farmàcia de l'Estació,41.3796384,2.1407007,08014
3120973370,Farmacia Joaquín Villarroya Peiro,39.9143303,-0.4415061,12414
3122657310,"Farmàcia Martorell Solé, Neus",41.6695965,1.2725731,25200
3123213615,Enrique Prieto Ramos,41.6596506,-4.7214224,47010
3123609829,Farmàcia Les Piràmides,41.4361347,2.2194811,08913
3123833429,Farmàcia Medina,41.398485,2.0054258,08620
3126382969,Juan Andrés Cano Borrego,41.6609767,-4.7371409,47009
3126864600,Pharmacy 3126864600,43.2471644,-8.5882252,15145
3126864663,Pharmacy 3126864663,43.2481457,-8.5832476,15145
3128621719,Pharmacy 3128621719,40.4366187,-3.6185313,28037
3128621720,Pharmacy 3128621720,40.4333439,-3.6473276,28027
3128621721,Pharmacy 3128621721,40.4347989,-3.644901,28027
3128621722,Alcalá 380,40.4359676,-3.6419288,28027
3128621723,Pharmacy 3128621723,40.4372406,-3.6398612,28027
3128621725,Pharmacy 3128621725,40.4454276,-3.6138127,28022
3128621726,Pharmacy 3128621726,40.4486792,-3.6088304,28022
3128621727,Pharmacy 3128621727,40.4405813,-3.6402869,28027
3128621728,Pharmacy 3128621728,40.445416,-3.6126098,28022
3128622129,Pharmacy 3128622129,40.4413648,-3.6119281,28022
3128622130,Pharmacy 3128622130,40.4373747,-3.6443186,28027
3128622131,Pharmacy 3128622131,40.4347483,-3.6474368,28027
3128622132,Pharmacy 3128622132,40.4354727,-3.6403799,28017
3128622133,Pharmacy 3128622133,40.4374897,-3.6463043,28027
3128622134,Pharmacy 3128622134,40.4351847,-3.6103476,28022
3128622135,Pharmacy 3128622135,40.4394254,-3.6454603,28027
3128622136,Pharmacy 3128622136,40.4474192,-3.612003,28022
3128622138,Pharmacy 3128622138,40.4331099,-3.6075409,28022
3128622139,Pharmacy 3128622139,40.4412706,-3.6427107,28027
3128622140,Pharmacy 3128622140,40.4389536,-3.6397645,28027
3128622141,Pharmacy 3128622141,40.436546,-3.6077852,28022
3128622142,Pharmacy 3128622142,40.4445798,-3.5772856,28022
3128622143,Pharmacy 3128622143,40.4452625,-3.5885285,28022
3128622144,Pharmacy 3128622144,40.4348642,-3.6430774,28017
3128622145,Pharmacy 3128622145,40.4363933,-3.6089096,28022
3128622146,Pharmacy 3128622146,40.4435496,-3.6128877,28022
3128622147,Pharmacy 3128622147,40.4348627,-3.6198191,28037
3128622148,Pharmacy 3128622148,40.4462882,-3.6095164,28022
3128622149,Pharmacy 3128622149,40.4396023,-3.6131466,28022
3128622150,Pharmacy 3128622150,40.4330437,-3.6446248,28017
3128622151,Farmacia Lda María Olivia Ezquerra Hermosilla,40.4334836,-3.6235487,28037
3128622152,Pharmacy 3128622152,40.4444163,-3.6108438,28022
3128622153,Pharmacy 3128622153,40.4417116,-3.6095222,28022
3128622154,Virgen de Lluc 11,40.4361389,-3.6475261,28027
3128622155,Pharmacy 3128622155,40.4328426,-3.6402842,28017
3128622156,Pharmacy 3128622156,40.4337199,-3.638178,28017
3128622157,Pharmacy 3128622157,40.4396659,-3.6429076,28027
3128622158,Pharmacy 3128622158,40.4330268,-3.6361816,28017
3130107125,Farmacia Cristina Alía Rivero,40.4675085,-3.869449,28220
3131046482,Farmacia MAriano Ruedas,36.444919,-5.2731102,29690
3132434662,Farmacia León XIII,37.4037543,-5.9832296,41009
3132434663,Farmacia Navarro Mariscal,37.4022365,-5.9814718,41008
3132434664,Farmacia Manuel Jose del Toro Mestre,37.4018849,-5.985023,41009
3133103205,Farmacia das Mercedes,42.999975,-7.5479068,27002
3133187662,María Teresa Gómez-Barreiro Forján,43.0058611,-7.5553476,27002
3133904986,Pharmacy 3133904986,40.4548272,-3.6208604,28042
3133904987,Pharmacy 3133904987,40.4574845,-3.6250561,28043
3133904988,Pharmacy 3133904988,40.459471,-3.6275395,28043
3133904989,Pharmacy 3133904989,40.4720384,-3.6551663,28033
3133904990,Pharmacy 3133904990,40.4502278,-3.6551431,28043
3133904991,Pharmacy 3133904991,40.4636362,-3.6514163,28043
3133904992,Pharmacy 3133904992,40.4706875,-3.5880905,28042
3133904994,Pharmacy 3133904994,40.4595215,-3.6436007,28043
3133904995,Pharmacy 3133904995,40.4716387,-3.5834981,28042
3133904996,Pharmacy 3133904996,40.4630015,-3.5918805,28042
3133904997,Pharmacy 3133904997,40.4704108,-3.6498421,28043
3133904998,Farmacia Rodríguez Ortiz,40.4724581,-3.5799898,28042
3133904999,Pharmacy 3133904999,40.4520459,-3.5902394,28042
3133905000,Pharmacy 3133905000,40.4537693,-3.5914692,28042
3133905001,Farmacia Alameda,40.4551873,-3.5907858,28042
3133905002,Pharmacy 3133905002,40.4625636,-3.6531162,28043
3133905003,Pharmacy 3133905003,40.4514179,-3.5945098,28042
3133905004,Farmacia Víctor María Jara Fuente,40.4565727,-3.5864294,28042
3133905005,Pharmacy 3133905005,40.4534783,-3.5884712,28042
3133905006,Elena Dabrio,40.4685427,-3.6472172,28043
3133905007,farmacia del parque,40.4501546,-3.6489511,28043
3133905008,Pharmacy 3133905008,40.4555021,-3.5926402,28042
3133905009,Pharmacy 3133905009,40.4692891,-3.6522613,28043
3133905010,Pharmacy 3133905010,40.4712441,-3.6506523,28043
3133905011,Pharmacy 3133905011,40.4613216,-3.6517961,28043
3133905012,Farmacia Ldo. Federico Aguilar Criado,40.4645493,-3.6328035,28043
3133905013,Pharmacy 3133905013,40.4600898,-3.647655,28043
3133905014,Pharmacy 3133905014,40.4675613,-3.6310535,28043
3133905015,Pharmacy 3133905015,40.467987,-3.6547022,28033
3133905016,Pharmacy 3133905016,40.4601544,-3.5807961,28042
3133905017,Pharmacy 3133905017,40.4715692,-3.6489213,28043
3133905018,Tribaldos,40.4672883,-3.6329558,28043
3133905019,Pharmacy 3133905019,40.4567858,-3.6551259,28043
3133905021,Pharmacy 3133905021,40.4631684,-3.6495353,28043
3133905022,Farmacia ECU 12h,40.4636913,-3.64621,28043
3135691598,Pharmacy 3135691598,40.4740167,-3.6397432,28033
3135691599,Pharmacy 3135691599,40.5079175,-3.6711813,28050
3135691600,Farmacía Isabel García Gonzalez,40.4732771,-3.5778291,28042
3135691601,Pharmacy 3135691601,40.4877219,-3.6678322,28050
3135691603,Pharmacy 3135691603,40.478713,-3.6713703,28033
3135691604,Pharmacy 3135691604,40.4752116,-3.6500181,28033
3135691605,Pharmacy 3135691605,40.4775565,-3.6494359,28033
3135691606,Pharmacy 3135691606,40.4792996,-3.6599206,28033
3135691607,Pharmacy 3135691607,40.4728398,-3.6673759,28033
3135691608,Pharmacy 3135691608,40.4797814,-3.6690464,28033
3135691609,Pharmacy 3135691609,40.4822846,-3.6652875,28033
3135691610,Pharmacy 3135691610,40.4779601,-3.6699556,28033
3135691611,Pharmacy 3135691611,40.4805647,-3.6712617,28033
3135691612,María Moral Beteré,40.4827952,-3.6692993,28033
3135691613,Farmacia Mario Cantos Aparicio,40.4734475,-3.6351488,28033
3135691614,Pharmacy 3135691614,40.4735478,-3.6526107,28033
3135691615,Pharmacy 3135691615,40.4778694,-3.65796,28033
3135691616,Pharmacy 3135691616,40.4859125,-3.6555089,28050
3135691617,Pharmacy 3135691617,40.4771285,-3.6677565,28033
3135691618,Pharmacy 3135691618,40.480908,-3.6647261,28033
3135691619,Pharmacy 3135691619,40.4790283,-3.666395,28033
3135691620,Pharmacy 3135691620,40.4726407,-3.6425732,28033
3135691621,Pharmacy 3135691621,40.4738888,-3.6465371,28033
3135691623,Pharmacy 3135691623,40.4947499,-3.6597095,28050
3135691624,Pharmacy 3135691624,40.4890888,-3.6621168,28050
3135691625,Pharmacy 3135691625,40.4888017,-3.6666096,28050
3135691626,Pharmacy 3135691626,40.4888424,-3.6642383,28050
3135691628,Pharmacy 3135691628,40.4754378,-3.6385298,28033
